department,focus_group,pain_points,processed_text,source,sentiment,title,Category,Category_Method,Category_Confidence,Cluster,Cluster_Label
DOCE,Admin Aide,Everything else runs pretty smoothly – mainly processing speed,Everything else runs pretty smoothly – mainly processing speed,meeting_notes,negative,Everything else runs pretty smoothly – mainly processing speed,User Experience & Performance,semantic,0.44627416133880615,9,User Experience & Performance
DOCE,Admin Aide,If updating nail and mails – sometimes you can't upload the document,If updating nail and mails – sometimes you can't upload the document,meeting_notes,negative,If updating nail and mails – sometimes you can't upload the document,Records & Document Management,keyword_semantic_agree,5.197399750351906,9,User Experience & Performance
DOCE,Admin Aide,Issue with feature – put in a complaint under building without a permit – when it times to send out letter *follow up with [PERSON] for details,Issue with feature – put in a complaint under building without a permit – when it times to send out letter *follow up with [PERSON] for details,meeting_notes,negative,Issue with feature – put in a complaint under building without a permit – when it times to send out letter *follow up with [PERSON] for details,Case Management,title_keyword,8.0,-1,Noise / unclustered
DOCE,Admin Aide,Mainly put under Prop Maint Int/Ext - would be more recognizable as Bldg w/o a Permit,Mainly put under Prop Maint Int/Ext - would be more recognizable as Bldg w/o a Permit,meeting_notes,negative,Mainly put under Prop Maint Int/Ext - would be more recognizable as Bldg w/o a Permit,Case Management,keyword_low,2.0,2,System Integration
DOCE,Admin Aide,Katelyn creates tickets Re: mailing a letter out - Sometimes can't find the new owner in the system – go into county clerk's deeds and mortgages,Katelyn creates tickets Re: mailing a letter out - Sometimes can't find the new owner in the system – go into county clerk's deeds and mortgages,meeting_notes,negative,Katelyn creates tickets Re,Records & Document Management,keyword_semantic_agree,6.3704957365989685,15,Records & Document Management
DOCE,Admin Aide,"Can't find new owners – creates an issue because old owners calls us, become aggravated/agitated because they sold it","Can't find new owners – creates an issue because old owners calls us, become aggravated/agitated because they sold it",meeting_notes,negative,"Can't find new owners – creates an issue because old owners calls us, become aggravated/agitated because they sold it",Communication & Collaboration,title_keyword,4.0,17,Case Management
DOCE,Admin Aide,Collaboration with other departments?,Collaboration with other departments?,meeting_notes,negative,Collaboration with other departments?,Communication & Collaboration,keyword_semantic_agree,7.64603990316391,8,System Integration
DOCE,Admin Aide,When waiting on approval for something – if they can't get ahold of Permits office,When waiting on approval for something – if they can't get ahold of Permits office,meeting_notes,negative,When waiting on approval for something – if they can't get ahold of Permits office,Workflow & Business Processes,keyword_low,3.0,2,System Integration
DOCE,Admin Aide,"AS400: Do use it often, very outdated","AS400: Do use it often, very outdated",meeting_notes,negative,AS400,System Integration,keyword_semantic_agree,4.290879666805267,0,System Integration
DOCE,Admin Aide,[PERSON] not really trained on AS400,[PERSON] not really trained on AS400,meeting_notes,negative,[PERSON] not really trained on AS400,System Integration,title_keyword,4.0,0,System Integration
DOCE,Admin Aide,Likes periodics window for Rental Registry,Likes periodics window for Rental Registry,meeting_notes,negative,Likes periodics window for Rental Registry,Records & Document Management,semantic_fallback,0.3122684955596924,2,System Integration
DOCE,Admin Aide,"PI module layout – likes it better than the complaint module – designed well – when you click on date, doesn't calendar – very useful","PI module layout – likes it better than the complaint module – designed well – when you click on date, doesn't calendar – very useful",meeting_notes,negative,"PI module layout – likes it better than the complaint module – designed well – when you click on date, doesn't calendar – very useful",User Experience & Performance,title_keyword,6.0,6,User Experience & Performance
DOCE,Admin Aide,Likes the layout Only complaint is the list alphabetize,Likes the layout Only complaint is the list alphabetize,meeting_notes,negative,Likes the layout Only complaint is the list alphabetize,Case Management,keyword_low,3.0,6,User Experience & Performance
DOCE,Admin Aide,Can see contact phone numbers,Can see contact phone numbers,meeting_notes,negative,Can see contact phone numbers,Communication & Collaboration,keyword_semantic_agree,4.31051167845726,18,Records & Document Management
DOCE,Admin Aide,That needs to be updated,That needs to be updated,meeting_notes,negative,That needs to be updated,Training & Documentation,semantic_fallback,0.1911170482635498,18,Records & Document Management
DOCE,Admin Aide,Owner/contact information – needs to be connected – updated individually in RR module vs complaint module,Owner/contact information – needs to be connected – updated individually in RR module vs complaint module,meeting_notes,negative,Owner/contact information – needs to be connected – updated individually in RR module vs complaint module,Case Management,title_keyword,5.0,4,Case Management
DOCE,Admin Aide,Attachment for CofUs – don't see it in the attachments,Attachment for CofUs – don't see it in the attachments,meeting_notes,negative,Attachment for CofUs – don't see it in the attachments,Records & Document Management,keyword_low,2.0,2,System Integration
DOCE,Admin Aide,Mention to [PERSON] ? Anything you wish IPS had?,Mention to [PERSON] ? Anything you wish IPS had?,meeting_notes,negative,Mention to [PERSON] ? Anything you wish IPS had?,System Integration,semantic_fallback,0.20829524099826813,12,System Integration
DOCE,Admin Aide,Would it be possible for them to add licenses? Tab for that,Would it be possible for them to add licenses? Tab for that,meeting_notes,negative,Would it be possible for them to add licenses? Tab for that,User Experience & Performance,keyword_low,3.0,2,System Integration
DOCE,Admin Aide,Main place where parcel is,Main place where parcel is,meeting_notes,negative,Main place where parcel is,Records & Document Management,keyword_semantic_agree,3.277940809726715,16,Records & Document Management
DOCE,Admin Aide,Camino – changed something they didn't like – if they pick AM/PM - doesn't list time in – doesn't allow for time? [PERSON] adds a note *flag for Camino team – could impact inspectors too,Camino – changed something they didn't like – if they pick AM/PM - doesn't list time in – doesn't allow for time? [PERSON] adds a note *flag for Camino team – could impact inspectors too,meeting_notes,negative,Camino – changed something they didn't like – if they pick AM/PM - doesn't list time in – doesn't allow for time? [PERSON] adds a note *flag for Camino team – could impact inspectors too,System Integration,title_keyword,4.0,2,System Integration
DOCE,Admin Aide,Adds in complaint module,Adds in complaint module,meeting_notes,negative,Adds in complaint module,User Experience & Performance,title_keyword,4.0,4,Case Management
Assessment,Assessment,[PERSON] Sometimes when it says Cert of Occp has been issued – can't see it for some reason,[PERSON] Sometimes when it says Cert of Occp has been issued – can't see it for some reason,meeting_notes,negative,[PERSON] Sometimes when it says Cert of Occp has been issued – can't see it for some reason,Communication & Collaboration,semantic_fallback,0.17075799405574799,-1,Noise / unclustered
Assessment,Assessment,Joe: Prefers IPS to Camino,Joe: Prefers IPS to Camino,meeting_notes,negative,Joe,System Integration,keyword_semantic_agree,4.263624727725983,2,System Integration
Assessment,Assessment,"For Assessment's purposes as a viewer, has met their needs – not too many negatives","For Assessment's purposes as a viewer, has met their needs – not too many negatives",meeting_notes,negative,"For Assessment's purposes as a viewer, has met their needs – not too many negatives",Records & Document Management,title_keyword,4.0,13,Case Management
Assessment,Assessment,Uses IPS for historical viewing of permits,Uses IPS for historical viewing of permits,meeting_notes,negative,Uses IPS for historical viewing of permits,Records & Document Management,semantic,0.3718234598636627,12,System Integration
Assessment,Assessment,Every now and then issue of something not loading – hasn't been a consistent issue,Every now and then issue of something not loading – hasn't been a consistent issue,meeting_notes,negative,Every now and then issue of something not loading – hasn't been a consistent issue,User Experience & Performance,keyword_semantic_agree,3.2593798637390137,9,User Experience & Performance
Assessment,Assessment,Technology: Likes: Dislikes:,Technology: Likes: Dislikes:,meeting_notes,negative,Technology,User Experience & Performance,semantic,0.3946514129638672,-1,Noise / unclustered
BAA,BAA ALJs,"Sue is PT ALJ, in once per week. Learning curve in IPS – one of the most difficult programs and processes to learn. A number of functions she can't access from","Sue is PT ALJ, in once per week. Learning curve in IPS – one of the most difficult programs and processes to learn. A number of functions she can't access from",meeting_notes,negative,"Sue is PT ALJ, in once per week. Learning curve in IPS – one of the most difficult programs and processes to learn. A number of functions she can't access from",Workflow & Business Processes,keyword_low,2.0,12,System Integration
BAA,BAA ALJs,Navigating between screens is cumbersome. Sometimes screen minimize,Navigating between screens is cumbersome. Sometimes screen minimize,meeting_notes,negative,Navigating between screens is cumbersome. Sometimes screen minimize,User Experience & Performance,keyword_semantic_agree,2.38748300075531,6,User Experience & Performance
BAA,BAA ALJs,Can't view permits within module,Can't view permits within module,meeting_notes,negative,Can't view permits within module,User Experience & Performance,title_keyword,4.0,2,System Integration
BAA,BAA ALJs,Archaic program Lack of training materials?,Archaic program Lack of training materials?,meeting_notes,negative,Archaic program Lack of training materials?,Training & Documentation,keyword_semantic_agree,5.445237785577774,8,System Integration
BAA,BAA ALJs,No ““how to” within the system – part of it may be infreqeuncy in being here but also not intuitive in terms of navigation – clunky,No ““how to” within the system – part of it may be infreqeuncy in being here but also not intuitive in terms of navigation – clunky,meeting_notes,negative,No ““how to” within the system – part of it may be infreqeuncy in being here but also not intuitive in terms of navigation – clunky,User Experience & Performance,keyword_semantic_agree,3.282558023929596,6,User Experience & Performance
BAA,BAA ALJs,[PERSON] Scheduling status and case status is not real clear – there's no adjudication module in terms of what's happening within a current case – have to scan notes to determine,[PERSON] Scheduling status and case status is not real clear – there's no adjudication module in terms of what's happening within a current case – have to scan notes to determine,meeting_notes,negative,[PERSON] Scheduling status and case status is not real clear – there's no adjudication module in terms of what's happening within a current case – have to scan notes to determine,Scheduling & Resource Management,title_keyword,8.0,5,Case Management
BAA,BAA ALJs,"[PERSON] Related cases, whether prior cases of same violation – it's not always clear what the relationship might be and sometimes very pertinent e.g. permit, CC, RR where entirely separate case out there that's different with case violation – for tracking application, that's separate – may have useful information in there, have to hunt everywhere to see if you can put together composite picture of what's occurring, not efficient","[PERSON] Related cases, whether prior cases of same violation – it's not always clear what the relationship might be and sometimes very pertinent e.g. permit, CC, RR where entirely separate case out there that's different with case violation – for tracking application, that's separate – may have useful information in there, have to hunt everywhere to see if you can put together composite picture of what's occurring, not efficient",meeting_notes,negative,"[PERSON] Related cases, whether prior cases of same violation – it's not always clear what the relationship might be and sometimes very pertinent e.g. permit, CC, RR where entirely separate case out there that's different with case violation – for tracking application, that's separate – may have useful information in there, have to hunt everywhere to see if you can put together composite picture of what's occurring, not efficient",Case Management,keyword_semantic_agree,9.372405022382736,4,Case Management
BAA,BAA ALJs,"[PERSON] Can't easily rename files in IPS, drag and drop works pretty well – assigns random ID to it- would be helpful to retitle in IPS","[PERSON] Can't easily rename files in IPS, drag and drop works pretty well – assigns random ID to it- would be helpful to retitle in IPS",meeting_notes,negative,"[PERSON] Can't easily rename files in IPS, drag and drop works pretty well – assigns random ID to it- would be helpful to retitle in IPS",Records & Document Management,semantic_fallback,0.21054260432720184,12,System Integration
BAA,BAA ALJs,[PERSON] Fines and fees difficult to separate – what goes to what,[PERSON] Fines and fees difficult to separate – what goes to what,meeting_notes,negative,[PERSON] Fines and fees difficult to separate – what goes to what,Workflow & Business Processes,keyword_low,3.0,5,Case Management
BAA,BAA ALJs,"Appreciate how staff put it in, but lots of room for error","Appreciate how staff put it in, but lots of room for error",meeting_notes,negative,"Appreciate how staff put it in, but lots of room for error",Reporting & Decision Support,semantic_fallback,0.22816847264766693,8,System Integration
BAA,BAA ALJs,Not associated to particular code violations e.g. gen prop violation – which corresponding violation?,Not associated to particular code violations e.g. gen prop violation – which corresponding violation?,meeting_notes,negative,Not associated to particular code violations e.g. gen prop violation – which corresponding violation?,Case Management,title_keyword,6.0,4,Case Management
BAA,BAA ALJs,"Apr 1 violations , Apr 4 violations can be recited - should be first ticket on","Apr 1 violations , Apr 4 violations can be recited - should be first ticket on",meeting_notes,negative,"Apr 1 violations , Apr 4 violations can be recited - should be first ticket on",Case Management,title_keyword,9.0,4,Case Management
BAA,BAA ALJs,Big point of confusion for staff both in BAA and Codes – not intuitive what fees should be,Big point of confusion for staff both in BAA and Codes – not intuitive what fees should be,meeting_notes,negative,Big point of confusion for staff both in BAA and Codes – not intuitive what fees should be,Workflow & Business Processes,keyword_low,3.0,5,Case Management
BAA,BAA ALJs,If tickets dismissed because no good service – appears there's a first round of tickets – make it more readily clear,If tickets dismissed because no good service – appears there's a first round of tickets – make it more readily clear,meeting_notes,negative,If tickets dismissed because no good service – appears there's a first round of tickets – make it more readily clear,Case Management,keyword_low,3.0,5,Case Management
BAA,BAA ALJs,Should come up during property liens/tax search during ownership changes – hit and miss process,Should come up during property liens/tax search during ownership changes – hit and miss process,meeting_notes,negative,Should come up during property liens/tax search during ownership changes – hit and miss process,Records & Document Management,keyword_semantic_agree,4.347878783941269,15,Records & Document Management
BAA,BAA ALJs,Not every attorney knows to come to Dept of Finance and request tax search (mostly check Real Property database),Not every attorney knows to come to Dept of Finance and request tax search (mostly check Real Property database),meeting_notes,negative,Not every attorney knows to come to Dept of Finance and request tax search (mostly check Real Property database),Records & Document Management,keyword_semantic_agree,4.386236310005188,15,Records & Document Management
BAA,BAA ALJs,[PERSON] Payments/Fees tab is very confusing.,[PERSON] Payments/Fees tab is very confusing.,meeting_notes,negative,[PERSON] Payments/Fees tab is very confusing.,Workflow & Business Processes,title_keyword,6.0,5,Case Management
BAA,BAA ALJs,"When ownership changes, prior owner's fines/fees don't disappear, but no way to separate from new owner's responsibility.","When ownership changes, prior owner's fines/fees don't disappear, but no way to separate from new owner's responsibility.",meeting_notes,negative,"When ownership changes, prior owner's fines/fees don't disappear, but no way to separate from new owner's responsibility.",Workflow & Business Processes,keyword_low,3.0,17,Case Management
BAA,BAA ALJs,Fees are very general -,Fees are very general -,meeting_notes,negative,Fees are very general -,Workflow & Business Processes,keyword_low,3.0,5,Case Management
BAA,BAA ALJs,"Multiple owners and same owner re-cited, doubles, hard to tease it out","Multiple owners and same owner re-cited, doubles, hard to tease it out",meeting_notes,negative,"Multiple owners and same owner re-cited, doubles, hard to tease it out",Case Management,keyword_low,2.0,17,Case Management
BAA,BAA ALJs,AIMS – certain things that work well,AIMS – certain things that work well,meeting_notes,negative,AIMS – certain things that work well,System Integration,title_keyword,4.0,8,System Integration
BAA,BAA ALJs,"When PO owns multiple properties, no way to view related properties, cases – something centralized to be able to show, or even seeing company X sold 15 properties to company Y, being able to see that","When PO owns multiple properties, no way to view related properties, cases – something centralized to be able to show, or even seeing company X sold 15 properties to company Y, being able to see that",meeting_notes,negative,"When PO owns multiple properties, no way to view related properties, cases – something centralized to be able to show, or even seeing company X sold 15 properties to company Y, being able to see that",Case Management,title_keyword,4.0,17,Case Management
BAA,BAA ALJs,Have to look up cases by case number – would be nice to be able to look up by violation number,Have to look up cases by case number – would be nice to be able to look up by violation number,meeting_notes,negative,Have to look up cases by case number – would be nice to be able to look up by violation number,Case Management,keyword_semantic_agree,7.393581002950668,4,Case Management
BAA,BAA ALJs,Decision bank – e..g defaults – someone doesn't appear for,Decision bank – e..g defaults – someone doesn't appear for,meeting_notes,negative,Decision bank – e..g defaults – someone doesn't appear for,Reporting & Decision Support,semantic,0.3252243995666504,5,Case Management
BAA,BAA ALJs,Suggested language – sustain deciison with language,Suggested language – sustain deciison with language,meeting_notes,negative,Suggested language – sustain deciison with language,Communication & Collaboration,semantic_fallback,0.2206658273935318,8,System Integration
BAA,BAA ALJs,Template letter with option to customize/change,Template letter with option to customize/change,meeting_notes,negative,Template letter with option to customize/change,Records & Document Management,keyword_semantic_agree,3.248653158545494,-1,Noise / unclustered
BAA,BAA ALJs,e.g. RR failure to apply/obtain - many cases,e.g. RR failure to apply/obtain - many cases,meeting_notes,negative,e.g. RR failure to apply/obtain - many cases,Case Management,title_keyword,4.0,-1,Noise / unclustered
BAA,BAA ALJs,"Overview page – overview of violations, number open, number closed on X date","Overview page – overview of violations, number open, number closed on X date",meeting_notes,negative,"Overview page – overview of violations, number open, number closed on X date",Case Management,title_keyword,6.0,4,Case Management
BAA,BAA Operations,"Mila: Don't see the point in repeating information twice – put it in notes section, action, and as a codes staff note","Mila: Don't see the point in repeating information twice – put it in notes section, action, and as a codes staff note",meeting_notes,negative,Mila,Records & Document Management,keyword_low,3.0,3,Communication & Collaboration
BAA,BAA Operations,No action specific to dismissal,No action specific to dismissal,meeting_notes,negative,No action specific to dismissal,Workflow & Business Processes,keyword_low,2.0,5,Case Management
BAA,BAA Operations,Will always need a Codes staff note - log all constituent calls and notes,Will always need a Codes staff note - log all constituent calls and notes,meeting_notes,negative,Will always need a Codes staff note - log all constituent calls and notes,Communication & Collaboration,title_keyword,4.0,-1,Noise / unclustered
BAA,BAA Operations,"Lots within the notes – makes it confusing, see case closed, but not clear if it's for first ticket or second ticket","Lots within the notes – makes it confusing, see case closed, but not clear if it's for first ticket or second ticket",meeting_notes,negative,"Lots within the notes – makes it confusing, see case closed, but not clear if it's for first ticket or second ticket",Case Management,title_keyword,5.0,5,Case Management
BAA,BAA Operations,Constituents get frustrated – have to find information fast – lots to parse through,Constituents get frustrated – have to find information fast – lots to parse through,meeting_notes,negative,Constituents get frustrated – have to find information fast – lots to parse through,Case Management,keyword_low,3.0,8,System Integration
BAA,BAA Operations,A way to sort through action log – so you only see BAA actions for instance or only Codes info,A way to sort through action log – so you only see BAA actions for instance or only Codes info,meeting_notes,negative,A way to sort through action log – so you only see BAA actions for instance or only Codes info,Workflow & Business Processes,keyword_low,2.0,5,Case Management
BAA,BAA Operations,Not great for customer service – could be more simplified,Not great for customer service – could be more simplified,meeting_notes,negative,Not great for customer service – could be more simplified,Workflow & Business Processes,semantic_fallback,0.2660489082336426,8,System Integration
BAA,BAA Operations,Mila – used to work for court of appeal – moved to electronic procedures – all the physical paperwork – all digital,Mila – used to work for court of appeal – moved to electronic procedures – all the physical paperwork – all digital,meeting_notes,negative,Mila – used to work for court of appeal – moved to electronic procedures – all the physical paperwork – all digital,Records & Document Management,semantic,0.3709239363670349,5,Case Management
BAA,BAA Operations,IPS was more for administrative tool originally?,IPS was more for administrative tool originally?,meeting_notes,negative,IPS was more for administrative tool originally?,System Integration,semantic,0.39207929372787476,12,System Integration
BAA,BAA Operations,AIMS – use for illegal setouts – confusing that there's a Code Enforcement module – can it be renamed / call it ISO or set outs instead?,AIMS – use for illegal setouts – confusing that there's a Code Enforcement module – can it be renamed / call it ISO or set outs instead?,meeting_notes,negative,AIMS – use for illegal setouts – confusing that there's a Code Enforcement module – can it be renamed / call it ISO or set outs instead?,User Experience & Performance,title_keyword,7.0,8,System Integration
BAA,BAA Operations,Draft D&O to mail out – sometimes more than one owner address,Draft D&O to mail out – sometimes more than one owner address,meeting_notes,negative,Draft D&O to mail out – sometimes more than one owner address,Records & Document Management,semantic,0.3818328082561493,16,Records & Document Management
BAA,BAA Operations,Time consuming to parse through,Time consuming to parse through,meeting_notes,negative,Time consuming to parse through,User Experience & Performance,semantic_fallback,0.2510392963886261,3,Communication & Collaboration
BAA,BAA Operations,Any type of hearing schedule would be helpful – people who come to BAA and don't have a ticket number,Any type of hearing schedule would be helpful – people who come to BAA and don't have a ticket number,meeting_notes,negative,Any type of hearing schedule would be helpful – people who come to BAA and don't have a ticket number,Case Management,title_keyword,6.0,5,Case Management
BAA,BAA Operations,"Constituent gets mailed that info, but don't always bring it with them","Constituent gets mailed that info, but don't always bring it with them",meeting_notes,negative,"Constituent gets mailed that info, but don't always bring it with them",Communication & Collaboration,semantic,0.3282230794429779,-1,Noise / unclustered
BAA,BAA Operations,Have to look it up in IPS to find the ticket number,Have to look it up in IPS to find the ticket number,meeting_notes,negative,Have to look it up in IPS to find the ticket number,Case Management,keyword_low,3.0,5,Case Management
BAA,BAA Operations,Have 3 different Outlook calendars for hearing schedules,Have 3 different Outlook calendars for hearing schedules,meeting_notes,negative,Have 3 different Outlook calendars for hearing schedules,Scheduling & Resource Management,keyword_semantic_agree,7.406386971473694,1,Scheduling & Resource Management
BAA,BAA Operations,Tools County Clerk for deeds,Tools County Clerk for deeds,meeting_notes,negative,Tools County Clerk for deeds,Records & Document Management,semantic,0.326610267162323,15,Records & Document Management
BAA,BAA Operations,USPS tracking Likes Color coordination – BAA actions are green – would be helpful if they were shades of green/grouped for a reason,USPS tracking Likes Color coordination – BAA actions are green – would be helpful if they were shades of green/grouped for a reason,meeting_notes,negative,USPS tracking Likes Color coordination – BAA actions are green – would be helpful if they were shades of green/grouped for a reason,Communication & Collaboration,keyword_semantic_agree,4.221979379653931,5,Case Management
BAA,BAA Operations,Dislikes,Dislikes,meeting_notes,negative,Dislikes,User Experience & Performance,semantic_fallback,0.19423310458660126,-1,Noise / unclustered
BAA,BAA Supervisors,Every part of the BAA process – IPS is not a ticketing/ court adjudication platform – trying to use it for that – it's too much for what BAA is capable of,Every part of the BAA process – IPS is not a ticketing/ court adjudication platform – trying to use it for that – it's too much for what BAA is capable of,meeting_notes,negative,Every part of the BAA process – IPS is not a ticketing/ court adjudication platform – trying to use it for that – it's too much for what BAA is capable of,Workflow & Business Processes,title_keyword,6.0,5,Case Management
BAA,BAA Supervisors,Manual ticketing process – drafted in Word docs (time consuming) - leads to human error,Manual ticketing process – drafted in Word docs (time consuming) - leads to human error,meeting_notes,negative,Manual ticketing process – drafted in Word docs (time consuming) - leads to human error,Workflow & Business Processes,keyword_semantic_agree,13.49160811305046,5,Case Management
BAA,BAA Supervisors,Individual complaint cases – can't see overarching property or user account – have to click on each individual case or even higher level,Individual complaint cases – can't see overarching property or user account – have to click on each individual case or even higher level,meeting_notes,negative,Individual complaint cases – can't see overarching property or user account – have to click on each individual case or even higher level,Case Management,keyword_semantic_agree,7.361027836799622,4,Case Management
BAA,BAA Supervisors,FOIL for SHA – have to go into each individual case to see which ones have tickets,FOIL for SHA – have to go into each individual case to see which ones have tickets,meeting_notes,negative,FOIL for SHA – have to go into each individual case to see which ones have tickets,Case Management,title_keyword,5.0,5,Case Management
BAA,BAA Supervisors,Ideally would be able to view by property and/or property owner,Ideally would be able to view by property and/or property owner,meeting_notes,negative,Ideally would be able to view by property and/or property owner,Records & Document Management,semantic,0.4004971385002136,15,Records & Document Management
BAA,BAA Supervisors,Payments – fines input for each individual,Payments – fines input for each individual,meeting_notes,negative,Payments – fines input for each individual,Workflow & Business Processes,keyword_low,3.0,5,Case Management
BAA,BAA Supervisors,Not clear which payments for which date and which for rollover – when CPC or Codes looking at it – hard when other teams looking at it or newer staff – hard to figure out what you're looking out,Not clear which payments for which date and which for rollover – when CPC or Codes looking at it – hard when other teams looking at it or newer staff – hard to figure out what you're looking out,meeting_notes,negative,Not clear which payments for which date and which for rollover – when CPC or Codes looking at it – hard when other teams looking at it or newer staff – hard to figure out what you're looking out,Workflow & Business Processes,keyword_low,3.0,-1,Noise / unclustered
BAA,BAA Supervisors,"Sometimes pay a round 2 but not a round 1, confusing when there are multiple","Sometimes pay a round 2 but not a round 1, confusing when there are multiple",meeting_notes,negative,"Sometimes pay a round 2 but not a round 1, confusing when there are multiple",User Experience & Performance,keyword_low,3.0,5,Case Management
BAA,BAA Supervisors,[PERSON] cases not linked is top frustration,[PERSON] cases not linked is top frustration,meeting_notes,negative,[PERSON] cases not linked is top frustration,Case Management,keyword_semantic_agree,4.285087704658508,4,Case Management
BAA,BAA Supervisors,"Schedule inspection at point there's a hearing doing in IPS, but in a perfect world would be similar to parking process which has gotten a lot better","Schedule inspection at point there's a hearing doing in IPS, but in a perfect world would be similar to parking process which has gotten a lot better",meeting_notes,negative,"Schedule inspection at point there's a hearing doing in IPS, but in a perfect world would be similar to parking process which has gotten a lot better",Case Management,title_keyword,6.0,13,Case Management
BAA,BAA Supervisors,At point there is a ticket – Codes is doing it,At point there is a ticket – Codes is doing it,meeting_notes,negative,At point there is a ticket – Codes is doing it,Case Management,keyword_low,3.0,5,Case Management
BAA,BAA Supervisors,Constituents can't access photos currently – security concerns with IPS,Constituents can't access photos currently – security concerns with IPS,meeting_notes,negative,Constituents can't access photos currently – security concerns with IPS,Case Management,keyword_low,3.0,12,System Integration
BAA,BAA Supervisors,Currently – doing virtual in teams and scheduling in person in Word,Currently – doing virtual in teams and scheduling in person in Word,meeting_notes,negative,Currently – doing virtual in teams and scheduling in person in Word,Scheduling & Resource Management,title_keyword,8.0,1,Scheduling & Resource Management
BAA,BAA Supervisors,"Ideally could schedule across BAA, inspector, PO","Ideally could schedule across BAA, inspector, PO",meeting_notes,negative,"Ideally could schedule across BAA, inspector, PO",Scheduling & Resource Management,keyword_semantic_agree,4.4351306557655334,1,Scheduling & Resource Management
BAA,BAA Supervisors,On that date/time - pop up and record and automatically be in the case,On that date/time - pop up and record and automatically be in the case,meeting_notes,negative,On that date/time - pop up and record and automatically be in the case,Case Management,keyword_semantic_agree,2.314203202724457,10,Case Management
BAA,BAA Supervisors,Shortcomings: constituents can't see any of the evidence,Shortcomings: constituents can't see any of the evidence,meeting_notes,negative,Shortcomings,Case Management,keyword,7.0,8,System Integration
BAA,BAA Supervisors,All done manually by BAA staff:,All done manually by BAA staff:,meeting_notes,negative,All done manually by BAA staff,Workflow & Business Processes,semantic_fallback,0.30943799018859863,5,Case Management
BAA,BAA Supervisors,Notice of appearance for attorney,Notice of appearance for attorney,meeting_notes,negative,Notice of appearance for attorney,Records & Document Management,semantic_fallback,0.27405521273612976,5,Case Management
BAA,BAA Supervisors,Affidavit if LLC Ideally would have: Forms generation*,Affidavit if LLC Ideally would have: Forms generation*,meeting_notes,negative,Affidavit if LLC Ideally would have,Records & Document Management,semantic_fallback,0.3183971047401428,5,Case Management
BAA,BAA Supervisors,"When there's multiple violations, it gets cumbersome in IPS","When there's multiple violations, it gets cumbersome in IPS",meeting_notes,negative,"When there's multiple violations, it gets cumbersome in IPS",Case Management,title_keyword,6.0,4,Case Management
BAA,BAA Supervisors,Can't tell which picture goes to which violation – photos not linked to violation,Can't tell which picture goes to which violation – photos not linked to violation,meeting_notes,negative,Can't tell which picture goes to which violation – photos not linked to violation,Data Management & Visibility,keyword_semantic_agree,4.139495208859444,4,Case Management
BAA,BAA Supervisors,Ideally: infestation photo – violation – what homeowner submitted as proof of clearing it up – all linked,Ideally: infestation photo – violation – what homeowner submitted as proof of clearing it up – all linked,meeting_notes,negative,Ideally,Data Management & Visibility,keyword,4.0,4,Case Management
BAA,BAA Supervisors,Periodic inspections Multiple rounds of tickets – big issue,Periodic inspections Multiple rounds of tickets – big issue,meeting_notes,negative,Periodic inspections Multiple rounds of tickets – big issue,Case Management,title_keyword,9.0,13,Case Management
BAA,BAA Supervisors,Theoretically new system could help with certified mail tracking,Theoretically new system could help with certified mail tracking,meeting_notes,negative,Theoretically new system could help with certified mail tracking,System Integration,semantic_fallback,0.27309221029281616,8,System Integration
BAA,BAA Supervisors,"Hearing overview sheet – list every violation – BAA doesn't print all pictures, too cumbersome – don't indicate which image goes with which violation – may bring it up on smart screen – BAA doesn't rely on pictures too much – rare someone contests underlying violation but would think it would be better built out to connect the two","Hearing overview sheet – list every violation – BAA doesn't print all pictures, too cumbersome – don't indicate which image goes with which violation – may bring it up on smart screen – BAA doesn't rely on pictures too much – rare someone contests underlying violation but would think it would be better built out to connect the two",meeting_notes,negative,"Hearing overview sheet – list every violation – BAA doesn't print all pictures, too cumbersome – don't indicate which image goes with which violation – may bring it up on smart screen – BAA doesn't rely on pictures too much – rare someone contests underlying violation but would think it would be better built out to connect the two",Case Management,title_keyword,6.0,5,Case Management
BAA,BAA Supervisors,"Sometimes things missed entirely – most communication is on phones for inspectors, so none of that correspondence is captured – that is one facet","Sometimes things missed entirely – most communication is on phones for inspectors, so none of that correspondence is captured – that is one facet",meeting_notes,negative,"Sometimes things missed entirely – most communication is on phones for inspectors, so none of that correspondence is captured – that is one facet",Communication & Collaboration,keyword_semantic_agree,8.407475173473358,-1,Noise / unclustered
BAA,BAA Supervisors,One of the biggest things they hear: inspector – texting back and forth or spoken with and that's not reflected in system,One of the biggest things they hear: inspector – texting back and forth or spoken with and that's not reflected in system,meeting_notes,negative,One of the biggest things they hear,Communication & Collaboration,semantic,0.5113646388053894,-1,Noise / unclustered
BAA,BAA Supervisors,Technology Likes Search capabilities is helpful – name or address,Technology Likes Search capabilities is helpful – name or address,meeting_notes,negative,Technology Likes Search capabilities is helpful – name or address,Records & Document Management,keyword_semantic_agree,6.431322753429413,-1,Noise / unclustered
BAA,BAA Supervisors,Can't search by LLC,Can't search by LLC,meeting_notes,negative,Can't search by LLC,Records & Document Management,keyword_semantic_agree,4.241523891687393,-1,Noise / unclustered
